app_id,game_slug,game_title,recommendationid,steamid,language,review,is_positive,is_negative,voted_up,steam_purchase,received_for_free,written_during_early_access,primarily_steam_deck,is_steam_purchase,is_free_copy,is_early_access_review,is_primarily_steam_deck,has_text_review,has_developer_response,has_comments,has_helpful_votes,has_funny_votes,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,deck_playtime_at_review,playtime_post_review,played_after_review,used_steam_deck_at_review,recent_playtime_recorded,last_played,timestamp_created,timestamp_updated,timestamp_dev_responded,review_created_datetime_utc,review_updated_datetime_utc,last_played_datetime_utc,developer_responded_datetime_utc,review_created_date,review_updated_date,last_played_date,developer_responded_date,review_created_year,review_created_month,review_created_year_month,days_between_creation_and_update,days_between_review_and_last_played,days_to_developer_response,review_updated_after_creation,review_length_chars,review_length_chars_no_spaces,review_length_words,review_length_lines,votes_up,votes_funny,weighted_vote_score,comment_count,developer_response
1437400,salt_and_sacrifice,Salt and Sacrifice,222237317,76561198994780802,schinese,♥♥♥♥,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0,18,1451,1451,562,,889,True,,True,1775218707,1775032455,1775032455,,2026-04-01 08:34:15+00:00,2026-04-01 08:34:15+00:00,2026-04-03 12:18:27+00:00,,2026-04-01,2026-04-01,2026-04-03,,2026,4,2026-04,0.0,2.156,,False,4,4,1,1,0,0,0.5,0,
1437400,salt_and_sacrifice,Salt and Sacrifice,222167754,76561197985780038,english,exhausted.,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,1706,313,6839,1395,6839,,0,False,,True,1774846873,1774954739,1774954739,,2026-03-31 10:58:59+00:00,2026-03-31 10:58:59+00:00,2026-03-30 05:01:13+00:00,,2026-03-31,2026-03-31,2026-03-30,,2026,3,2026-03,0.0,-1.248,,False,10,10,1,1,1,1,0.5238095521926879,0,
1437400,salt_and_sacrifice,Salt and Sacrifice,222075220,76561199188166114,english,"Enemies camp ledges and attack with little to no cooldown, including bosses and mages. They are incredibly easy to stagger and generally vulnerable to rolling towards them and attacking from behind. Combat was never a major selling point for me in Sanctuary, but in Sacrifice, it is notably worse. 

With The Tireless Exalted, for example, they have four attacks — two slow staff slams, a fast censer slam, and a spirit-summoning animation (these spirits build up a status that can almost one-shot you when it procs). The first two attacks give the impression of being easy to punish, but the boss can just use their fast attack on a whim, encouraging you to stay at the edges of the arena to bait out their summoning attack where they're extremely vulnerable. Things change in P2 when one of their slams also summons spirit projectiles, but these otherwise lethal projectiles can be consistently avoided if you simply tank the initial slam and abuse your stagger I-frames afterward. The result is a counterintuitive boss that simply isn't fun to fight against.

Not all bosses and combat encounters are like this, but on the whole, the highest point of combat was simply inoffensiveness, with the lowest being frustration. There are also many other tangentially-related annoyances like: roaming mages spawning in small spaces and camping ledges, effectively blocking progression until they warp away; multiple mages (even the same two mages on rare occasion, and as many as three separate mages) fighting in the same area, wherein your best approach for survival is to simply *disengage* from combat entirely until it's over; hazeburnt enemies just being a general nuisance during mage hunts; mage hunts being more dangerous than the actual mages themselves.

That said, I did admittedly finish the game, and not begrudgingly. There was enough of the DNA of Sanctuary to make me stick around, as I did truly enjoy that game and its aesthetic. The hub world is cozy enough, traversal is more fun, and the weapon system is a change of pace (I'm personally indifferent to it). The first few starting areas were a bit lackluster, but the last two were actually interesting to explore and a nice change of scenery. If the combat was reworked to feel more engaging and less cheap (as well as making roaming mages more rare), I think I'd enjoy this game a lot more, but I can only recommend it if it's on sale, you enjoyed Sanctuary, and are willing to give it a chance.",True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,23,6,2978,1778,1200,,1778,True,,True,1775957976,1774841902,1774841902,,2026-03-30 03:38:22+00:00,2026-03-30 03:38:22+00:00,2026-04-12 01:39:36+00:00,,2026-03-30,2026-03-30,2026-04-12,,2026,3,2026-03,0.0,12.918,,False,2464,2043,418,7,0,0,0.5,0,
1437400,salt_and_sacrifice,Salt and Sacrifice,222051190,76561198277475050,turkish,:/,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,334,41,14,0,14,,0,False,,False,1774641267,1774816001,1774816001,,2026-03-29 20:26:41+00:00,2026-03-29 20:26:41+00:00,2026-03-27 19:54:27+00:00,,2026-03-29,2026-03-29,2026-03-27,,2026,3,2026-03,0.0,-2.022,,False,2,2,1,1,0,0,0.5,0,
1437400,salt_and_sacrifice,Salt and Sacrifice,221927148,76561199549288737,spanish,esta chido,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,0,3,16418,1758,14234,,2184,True,,True,1775970808,1774710967,1774710967,,2026-03-28 15:16:07+00:00,2026-03-28 15:16:07+00:00,2026-04-12 05:13:28+00:00,,2026-03-28,2026-03-28,2026-04-12,,2026,3,2026-03,0.0,14.581,,False,10,9,2,1,0,0,0.5,0,
1437400,salt_and_sacrifice,Salt and Sacrifice,221768763,76561198083923755,spanish,"Lo tengo en Epic, lo tuve que comprar ahí en su momento cuando salió a la venta, lo termine ahí a toda la campaña. Puedo decir que es un buen juego pero no esta a la altura de Salt and Sanctuary, si bien tiene algunas mejoraras como el multiplayer, posee una mecánica repetitiva que son las cacerías de Magos, las primeras veces está bien, ya pasado un rato el juego, empieza a aburrir y eso le quito encuentras memorables con los Bosses, en Salt and Sanctuary eran muchas más que acá y tienen un significado de estar, muchos en Salt and Sacriface esos boses están por estar, lo que importa acá son los magos, que son los boses principales para desbloquear puertas y así poder pasar. (y después te llenas de los mismos magos, genérico 1,2) pudo ser una buena idea. si los magos eran los justos y necesarios y los bosses fueran más y estos últimos sean los que te abrirían el camino para continuar. (cosa que si pasa en algunos pequeños casos)

Es un juego interesante, esta bien, a un buen precio mejor, pero es un poco peor a mi entender que el Salt and Sanctuary, que tiene una construcción del mapeado mucho mejor y la idea del juego la veo mejor que en este titulo.",True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,0,18,1797,593,989,,808,True,,True,1775967941,1774552122,1774636366,,2026-03-26 19:08:42+00:00,2026-03-27 18:32:46+00:00,2026-04-12 04:25:41+00:00,,2026-03-26,2026-03-27,2026-04-12,,2026,3,2026-03,0.975,16.387,,True,1169,951,218,3,1,0,0.5020747184753417,0,
1437400,salt_and_sacrifice,Salt and Sacrifice,221832972,76561199201854037,schinese,很有意思，法爷搁这里面还是法爷,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,78,4,888,592,250,,638,True,,True,1775029432,1774623263,1774623263,,2026-03-27 14:54:23+00:00,2026-03-27 14:54:23+00:00,2026-04-01 07:43:52+00:00,,2026-03-27,2026-03-27,2026-04-01,,2026,3,2026-03,0.0,4.701,,False,15,15,1,1,0,0,0.5,0,
1437400,salt_and_sacrifice,Salt and Sacrifice,221757598,76561198306551020,russian,"Душные боссы, за которыми нужно бегать по 10-15 минут, чтобы потом затыкать за 2. Сбор ресурсов с этих же душных боссов. Игра на 4 из 10",False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,0,1,2085,0,1699,20,386,True,True,False,1774715559,1774543285,1774543285,,2026-03-26 16:41:25+00:00,2026-03-26 16:41:25+00:00,2026-03-28 16:32:39+00:00,,2026-03-26,2026-03-26,2026-03-28,,2026,3,2026-03,0.0,1.994,,False,136,111,26,1,1,0,0.5238095521926879,0,
1437400,salt_and_sacrifice,Salt and Sacrifice,149875580,76561198063562052,schinese,时隔几年在来玩这游戏 果然还是大粪游戏 冠军那个图的怪物设计和地图陷阱 妥妥的大粪 喜欢我天花板跳下来一大堆匕首怪吗 你的重甲在匕首怪面前和纸一样 一个投技后在你倒地起身的时候又是一顿输出 匕首怪普通攻击打你刀刀出硬直 真的恶心至极 还有同地图的傻逼老鼠怪 哦 对了 这个傻逼图还特喜欢堆怪 被3个匕首怪追知道多绝望吗,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,0,66,2714,1668,1045,,1669,True,,True,1775635033,1699632484,1774538761,,2023-11-10 16:08:04+00:00,2026-03-26 15:26:01+00:00,2026-04-08 07:57:13+00:00,,2023-11-10,2026-03-26,2026-04-08,,2023,11,2023-11,866.971,879.659,,True,159,146,14,1,1,0,0.4827586412429809,0,
1437400,salt_and_sacrifice,Salt and Sacrifice,221616542,76561198021926788,italian,bueno,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,2,363,45,195,,168,True,,True,1775083438,1774391574,1774391574,,2026-03-24 22:32:54+00:00,2026-03-24 22:32:54+00:00,2026-04-01 22:43:58+00:00,,2026-03-24,2026-03-24,2026-04-01,,2026,3,2026-03,0.0,8.008,,False,5,5,1,1,0,0,0.5,0,
1437400,salt_and_sacrifice,Salt and Sacrifice,221533820,76561198452141789,english,👍,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,0,2,1872,969,141,,1731,True,,True,1775962247,1774309726,1774309726,,2026-03-23 23:48:46+00:00,2026-03-23 23:48:46+00:00,2026-04-12 02:50:47+00:00,,2026-03-23,2026-03-23,2026-04-12,,2026,3,2026-03,0.0,19.126,,False,1,1,1,1,0,0,0.4920774400234222,0,
1437400,salt_and_sacrifice,Salt and Sacrifice,221497981,76561198354763756,brazilian,"Bom jogo, não sei se mais na frente vai ter o mapa disponível, se não tiver vai ser uma decepção, é isso aí, por enquanto só faltou o mapa com o transportes rápidos...",True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,0,31,3703,1997,202,,3501,True,,True,1775497256,1774280952,1774280952,,2026-03-23 15:49:12+00:00,2026-03-23 15:49:12+00:00,2026-04-06 17:40:56+00:00,,2026-03-23,2026-03-23,2026-04-06,,2026,3,2026-03,0.0,14.078,,False,167,135,33,1,0,0,0.5,0,
1437400,salt_and_sacrifice,Salt and Sacrifice,219266707,76561198388406495,schinese,"Salt and Sacrifice

和好友Jylx联机打完了成就。

盐1在我心目中，是仅次于Hollow Knight的存在。盐2作出了很多大胆的尝试，最显著的是，它实际上是个联机游戏，类型中也是把“在线合作”放在第一位。联机导致游戏难度大大降低，两人一左一右开弓，能对任何怪无限削韧，打大部分boss也是信手拈来。不过怪物都是人均疯狗，明显看出不是单机玩家能够应付的。

很多怪还会击飞玩家。例如好友被击飞到墙下后，费了半天劲爬上来，结果又被击飞下去；或者两人站在悬崖边，忽然被霸王龙从后边双双顶飞下去（这霸王龙的肤色跟背景接近，所以很多时候很难看清它）；或者跑图时，一个不注意被陷阱击飞到遥远的远方...大概因为这些缘故，本作的坠落伤害非常低。

整个联机过程可以说非常欢乐，当然，大量重复的狩猎，也让人有些疲劳。而二代在美术风格和箱庭设计上，都完全不逊于一代，很多小怪的设计也很有感觉。但“狩猎”明显是个失败的设计，除却它对单机玩家不友好外，狩猎完的报酬也不尽人意，个人认为起码应该掉精良的武器和装备，这才足以让玩家获得狩猎成功后的成就感。

二代在其他不少地方也做了尝试，但个人认为同样都是较为失败的，这里就不一一阐述。如果有制作组想做类银河战士恶魔城类型游戏，那么完全可以把二代当做反面教材（很遗憾它落到了这种地步）。

注意：如果想一个周目全成就，需要1--在结局前备份存档；2--两个玩家都需在在结局前备份存档，否则其中一个玩家不会跳成就。",True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,270,172,1296,0,1296,,0,False,,False,1772110391,1772111729,1774227955,,2026-02-26 13:15:29+00:00,2026-03-23 01:05:55+00:00,2026-02-26 12:53:11+00:00,,2026-02-26,2026-03-23,2026-02-26,,2026,2,2026-02,24.493,-0.015,,True,630,615,10,13,2,0,0.5435684919357299,0,
1437400,salt_and_sacrifice,Salt and Sacrifice,221371552,76561198091775527,schinese,还不错，值得一玩，但是小怪设定太强，多周目可玩性较低，整体不如一代。,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,0,31,4075,0,4075,,0,False,,False,1774168218,1774175629,1774175629,,2026-03-22 10:33:49+00:00,2026-03-22 10:33:49+00:00,2026-03-22 08:30:18+00:00,,2026-03-22,2026-03-22,2026-03-22,,2026,3,2026-03,0.0,-0.086,,False,34,34,1,1,1,0,0.5185185670852661,0,
1437400,salt_and_sacrifice,Salt and Sacrifice,154847375,76561198964087230,english,One of the mages is a trans woman so I love this game 10/10,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,149,12,3742,0,3742,,0,False,,False,1770945908,1703977521,1774146445,,2023-12-30 23:05:21+00:00,2026-03-22 02:27:25+00:00,2026-02-13 01:25:08+00:00,,2023-12-30,2026-03-22,2026-02-13,,2023,12,2023-12,812.14,775.097,,True,59,46,14,1,2,0,0.5483259558677673,0,
1437400,salt_and_sacrifice,Salt and Sacrifice,221310953,76561198256252865,english,One of my favourite games and a good succesor to the first in the series. the mixed reviews are really sad because it led to this game overall dying which sucks because it has great multiplayer and cooperative elements which are near impossible to do now.,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,58,12,2467,636,1055,,1412,True,,True,1775871085,1774124060,1774124060,,2026-03-21 20:14:20+00:00,2026-03-21 20:14:20+00:00,2026-04-11 01:31:25+00:00,,2026-03-21,2026-03-21,2026-04-11,,2026,3,2026-03,0.0,20.22,,False,255,210,46,1,2,0,0.535695195198059,0,
