rank,token,frequency,relative_frequency_per_1000_tokens
53,默默的磨練遊戲技術的玩家,1,1.992032
54,這款遊戲不會讓你失望,1,1.992032
55,其實,1,1.992032
56,沒那麼糟,1,1.992032
57,預設心態擺在一代的話,1,1.992032
58,那真的不夠好,1,1.992032
59,但是分開來看,1,1.992032
60,這款也是有它的特色與樂趣,1,1.992032
61,地圖,1,1.992032
62,法師,1,1.992032
63,混戰,1,1.992032
64,花式被打飛摔落等等一堆缺點大家都講了,1,1.992032
65,地圖只能說創新嘗試大失敗,1,1.992032
66,應該是為了新的要素,1,1.992032
67,鉤索,1,1.992032
68,而設計,1,1.992032
69,配合不斷把你打飛且十分混亂的戰鬥,1,1.992032
70,最後噁心到玩家,1,1.992032
71,然後一直跑一直跑的法師,1,1.992032
72,確實很惱人,1,1.992032
73,要不是主目標有提示不然大概在某次追丟後就放棄了吧,1,1.992032
74,混戰的部分,1,1.992032
75,其實有嘗到甜頭,1,1.992032
76,法師步跑的最後一個區域就是決戰點,1,1.992032
77,剛好有其他法師跑來的話,1,1.992032
78,充當打手或是吸仇恨都很好用,1,1.992032
79,甚至法師被兩個菁英怪圍毆到能處決也是見過,1,1.992032
80,只能說是嘗試但是很失敗,1,1.992032
81,還是有優點啦,1,1.992032
82,基本戰鬥系統跟一代一樣,1,1.992032
83,操控手感還是很舒服,1,1.992032
84,我很喜歡,1,1.992032
85,武器細分很多,1,1.992032
86,有好有壞,1,1.992032
87,有些喜歡的武器設計的不錯所以以加分,1,1.992032
88,武士刀,1,1.992032
89,魔法變成戰技,1,1.992032
90,讓使用率提高,1,1.992032
91,不然一代走力量敏捷就跟魔法無緣了,1,1.992032
92,追法師到最後決戰前,1,1.992032
93,可以補給再上,1,1.992032
94,所以其實決戰難度不高,1,1.992032
95,每個法師幾乎都是初見就過,1,1.992032
96,結論,1,1.992032
97,戰鬥本身變得豐富有趣,1,1.992032
98,地圖探索過程倒吃甘蔗,1,1.992032
99,玩到後面缺點習慣,1,1.992032
100,克服,1,1.992032
101,了之後就不成阻礙,1,1.992032
102,但地圖設計噁心明顯大於用心,1,1.992032
103,連線合作做得不錯,1,1.992032
104,剛好可以克服不少噁心處,1,1.992032
105,感謝一路上陌生的玩家協助打boss與帶路,1,1.992032
106,可以打折入手,1,1.992032
107,但要有毅力玩完,1,1.992032
108,玩完會比較欣賞,1,1.992032
109,如果有機會,1,1.992032
110,期待下一作得表現,1,1.992032
111,把類似黑暗靈魂的開放職業系統做成2d,1,1.992032
112,很有創意,1,1.992032
113,遊戲機制我會用奇特來形容,1,1.992032
114,操作一樣是一代類魂風格,1,1.992032
115,但如果用類魂的標準看它大概就會差評,1,1.992032
116,地圖上有小怪,1,1.992032
117,boss戰,1,1.992032
118,各式陷阱,1,1.992032
119,還要狩獵法師,1,1.992032
120,剛開始玩確實會分身乏術,1,1.992032
121,有堆怪之嫌,1,1.992032
122,上手後開始利用地形,1,1.992032
123,地圖小怪,1,1.992032
124,陷阱,1,1.992032
125,甚至是其他法師來追捕法師,1,1.992032
126,boss跟玩家一樣是地圖的外來者在整張地圖上戰鬥是一種非常特殊的體驗,1,1.992032
127,除了戰鬥操作還需要對地圖足夠了解,1,1.992032
128,規劃好進攻路線才能讓狩獵順暢,1,1.992032
129,玩上手後其實頗有醍醐味,1,1.992032
130,很棒的遊戲,1,1.992032
131,說真的沒有其他頻論講得那麼不堪,1,1.992032
132,這代主打的就是獵殺法師,1,1.992032
133,而這遊戲所有的機制和地圖設計就是以此作為構築,1,1.992032
134,所以你要把自己當作一個獵人,1,1.992032
135,把要攻略的法師看作獵物,1,1.992032
136,慢慢提升自己的狩獵技巧,1,1.992032
137,裝備,1,1.992032
138,與經驗,1,1.992032
139,從而面對並挑戰每個狩獵目標,1,1.992032
140,儘管法師受了傷會逃跑,1,1.992032
141,甚至有機率同時遭遇兩至三個法師,1,1.992032
142,但這遊戲真的很佛心,1,1.992032
143,法師彼此都是相互對立的,1,1.992032
144,並非同個陣營,1,1.992032
145,這意味著當你看到兩隻法師,1,1.992032
146,你該高興而不是生氣,1,1.992032
147,因為這代表另一隻法師會成為你的隊友幫你削減目標血量,1,1.992032
148,然後你需要做的僅僅只是等待,1,1.992032
149,等你的狩獵目標血量被削減到一定程度,1,1.992032
150,他自會逃跑,1,1.992032
151,然後你要做的就是去追尋你原本的目標,1,1.992032
152,其他都不用管,1,1.992032
153,其次,1,1.992032
154,是這遊戲佛心的第二處,1,1.992032
155,逃跑時的法師是會留下蹤跡的,1,1.992032
156,所以你絕對不可能找不到他們,1,1.992032
157,而且他們會出現的地圖也是此刻的你一定能走到的地方,1,1.992032
158,所以不用怕他們不會消失不見,1,1.992032
159,第三,1,1.992032
160,法師逃跑的路徑中,1,1.992032
161,經常伴有一到二的石碑,1,1.992032
162,讓你回復血瓶和弓箭至全滿狀態,1,1.992032
163,所以你狩獵的過程中真的不需要擔心自己補給不足,1,1.992032
164,走幾步回去就到了,1,1.992032
165,相當方便,1,1.992032
166,最後,1,1.992032
167,也是最重要的,1,1.992032
168,就是,1,1.992032
169,在最後法師停下也就是boss戰的位置,1,1.992032
170,後方必定有石碑,1,1.992032
171,即便死掉也能馬上復活,1,1.992032
172,然後追趕過程被打掉的血量也不會恢復,1,1.992032
173,所以要殺死他們真的不難,1,1.992032
174,難的反而是追逐的過程,1,1.992032
175,但這過程其實熟了也不難,1,1.992032
176,尤其當你狩獵技巧越來越高時,1,1.992032
177,很多抱怨這個機制的只是因為不習慣,1,1.992032
178,就像當初人們不習慣魂類遊戲的機制,1,1.992032
179,但實際上當你熟悉了這套體系,1,1.992032
180,你會覺得遊戲過程還挺有趣的,1,1.992032
181,甚至還會以這套系統為樂,1,1.992032
182,對我來說二代其實比一代更好玩,1,1.992032
183,因為一開始的你真的很渺小,1,1.992032
184,可能隨便一個高階法師都能幾招秒掉你,1,1.992032
185,但當你成長的足夠強大時,1,1.992032
186,立場是反過來的,1,1.992032
187,變成是你追著他們跑,1,1.992032
188,那種快感和成就感是一代沒辦法體會到的,1,1.992032
189,所以比起一代我更喜歡二代,1,1.992032
190,當然每個人看法都不同,1,1.992032
191,但這款遊戲絕對沒有頻論說的那麼不堪,1,1.992032
192,它是一款耐著性子玩下去絕對能體會箇中滋味的好遊戲,1,1.992032
193,2024-1107,1,1.992032
194,負評獨佔一年了,1,1.992032
195,改好評,1,1.992032
196,2023-1216,1,1.992032
197,負評依舊獨佔一年後再來改好評,1,1.992032
198,上次莫明ng,1,1.992032
199,砍掉重練一隻重裝大刀,1,1.992032
200,大刀還是比較適合懶得滾來滾去,1,1.992032
