rank,token,frequency,relative_frequency_per_1000_tokens
96,好像沒有這麼糟糕,1,3.154574
97,但目前看到一些問題,1,3.154574
98,怪物的追擊能力太強,1,3.154574
99,地圖中碰到的非大型敵人的跨越地形追擊能力太強了,1,3.154574
100,再加上追擊時會同步攻擊,1,3.154574
101,讓近戰型敵人搭配遠距型敵人的棘手程度很異常,1,3.154574
102,不同類型敵人的頻率區分不夠明確,1,3.154574
103,長武器的敵人的攻擊頻率,1,3.154574
104,玩家會預期攻速比較低,1,3.154574
105,但是目前看到的中大型敵人的攻擊頻率都太高了,1,3.154574
106,我初始使用祭司,1,3.154574
107,大棒的攻,1,3.154574
108,擊距離較短,1,3.154574
109,在遇到長兵器類型的敵人時,1,3.154574
110,有著進行1次迴避只能安全攻擊1次的問題,1,3.154574
111,雖然遠距離攻擊也可以處理敵人,1,3.154574
112,但這個設定很讓人討厭,1,3.154574
113,初始耐力雖然足夠,1,3.154574
114,但這很容易給玩家煩躁感,1,3.154574
115,智障無名洪流術士,1,3.154574
116,我本來以為這是給人農素材的小boss,1,3.154574
117,結果就在這個智障設計敵人上面噴了9000鹽,1,3.154574
118,那個漂浮眼球放護盾是什麼白癡設計,1,3.154574
119,本來用弓箭應該很容易解決漂浮眼球,1,3.154574
120,但boss大體型反而幫眼球擋掉所有箭矢,1,3.154574
121,我他媽的只能在那邊跳跳跳追著眼球敲,1,3.154574
122,偏偏boss攻擊頻率又很高,1,3.154574
123,下雨一樣的泡泡攻擊跟持續噴射的間歇噴泉,1,3.154574
124,為了躲攻擊就拖長敲掉眼球的時間,1,3.154574
125,以上都還可以解決,1,3.154574
126,最大的問題是,1,3.154574
127,敲掉漂浮眼球的下一個boss動作就是在召喚一個眼球放護盾,1,3.154574
128,這是什麼智障設計,1,3.154574
129,累計死亡超過一定次數之後boss就不會在召喚漂浮眼球,1,3.154574
130,開發者也知道那個漂浮眼球設計得很蠢,1,3.154574
131,為什麼不一開始就刪除,1,3.154574
132,再不然起碼把眼球的血量調低到1-3次攻擊就可以解決吧,1,3.154574
133,眼球血量這麼高,1,3.154574
134,死一定次數才不再召喚眼球,1,3.154574
135,只是在惡整玩家,1,3.154574
136,不想追加評論了,1,3.154574
137,人物操作手感這麼笨重,1,3.154574
138,陷阱跟敵人的攻擊頻率這麼高,1,3.154574
139,是要讓玩家自虐嗎,1,3.154574
140,在祭壇石這個地圖的詩唱廳區域,1,3.154574
141,我只要被攻擊到就是看著人飛來飛去準備去死,1,3.154574
142,這款極度不推薦,1,3.154574
143,直接上結論,1,3.154574
144,建議喜愛一代的玩家購買前三思,1,3.154574
145,完全把二代當成新遊戲來玩比較能夠接受,1,3.154574
146,製作組忘了當時一代是如何廣受玩家好評的,1,3.154574
147,就是大量,1,3.154574
148,致敬,1,3.154574
149,黑魂而分到魂遊戲市場的一杯羹,1,3.154574
150,而如今抄襲抄出優越感,1,3.154574
151,竟然連魔物獵人都想抄,1,3.154574
152,就誕生了二代這個畫虎不成反類犬的畸形之作,1,3.154574
153,進入遊戲不久就會產生一個最大的疑問,1,3.154574
154,boss到底跑夠了沒,1,3.154574
155,本作為了迎合,1,3.154574
156,狩獵法師,1,3.154574
157,的主題,1,3.154574
158,讓boss在地圖不斷跑動,1,3.154574
159,不只地圖怪物全部復活,1,3.154574
160,還要對付新召喚的中立怪物,1,3.154574
161,大量堆怪讓追逐過程非常煩躁,1,3.154574
162,浪費相當多時間在處理小怪,1,3.154574
163,製作組似乎還喜歡在地圖邊緣擺有,1,3.154574
164,擊飛,1,3.154574
165,技的小怪,1,3.154574
166,跑到懸崖邊常常被小怪擊落從頭再跑一次地圖,1,3.154574
167,此外小怪的,1,3.154574
168,擒拿,1,3.154574
169,技能太多,1,3.154574
170,動畫時間又長,1,3.154574
171,逼著玩家看自己角色被怪物蹂躪又無力回天,1,3.154574
172,真不懂這樣搞玩家有何樂趣可言,1,3.154574
173,boss戰就能感受到製作組不夠用心在打磨遊戲,1,3.154574
174,戰鬥過程就像玩家是用50,1,3.154574
175,的速度,1,3.154574
176,而boss則是200,1,3.154574
177,玩家喝水速度過慢,1,3.154574
178,翻滾後動畫時間長,1,3.154574
179,不對等的速度,1,3.154574
180,加上boss過快的攻擊頻率,1,3.154574
181,導致沒有空檔只能單方面挨打,1,3.154574
182,相信製作組在新的一代希望能走出新的路線,1,3.154574
183,但大破大立之下卻沒設計出合理的遊戲機制,1,3.154574
184,會購買本作的很多都是看在一代的感動而入坑,1,3.154574
185,但本作卻只能說是背棄了上一代玩家的感動,1,3.154574
186,雖然大多為批評,1,3.154574
187,但我在遊玩過程還是獲得不少樂趣,1,3.154574
188,洋洋灑灑寫了這麼多就是對製作組仍然抱有期待,1,3.154574
189,希望製作組不要灰心喪志,1,3.154574
190,如果還有下一代能回歸初心,1,3.154574
191,重拾的玩家的口碑,1,3.154574
192,我破完了,1,3.154574
193,35小時,1,3.154574
194,全成就了,1,3.154574
195,你以為是因為這遊戲好玩嗎,1,3.154574
196,是因為愛,1,3.154574
197,謝謝你ska,1,3.154574
198,糟蹋我們的期待,1,3.154574
199,大家玩一代就好了,1,3.154574
200,二代不推,1,3.154574
