rank,token,frequency,relative_frequency_per_1000_tokens
141,玩完會比較欣賞,1,1.221001
142,如果有機會,1,1.221001
143,期待下一作得表現,1,1.221001
144,原本想給好評的,1,1.221001
145,但體驗真的跟鹽與聖所差很多,1,1.221001
146,最主要一個非常非常不理解的點是,1,1.221001
147,怎麼絕大部分的小怪都過度活躍,1,1.221001
148,手短的武器連摸也摸不到敵人就可以被連打至死,1,1.221001
149,不多的,1,1.221001
150,4擊就返回重生點,1,1.221001
151,後期有難打的小怪我覺得可以接受,1,1.221001
152,但早期都放一堆過度活躍,1,1.221001
153,手長,1,1.221001
154,零起手,1,1.221001
155,就真的太過份,1,1.221001
156,你說可以翻滾,1,1.221001
157,但翻滾完還要走兩步手短武才能打到對方,1,1.221001
158,對方,1,1.221001
159,小怪,1,1.221001
160,這個時侯已經回頭零起手打過來,1,1.221001
161,還未算上有會格擋的怪,1,1.221001
162,敵方攻擊效果又是很大問題,1,1.221001
163,粗略統計最少一半小怪都能把你打成全疊打,1,1.221001
164,1對1還好,1,1.221001
165,召喚的小怪,1,1.221001
166,真是精彩,1,1.221001
167,記得山洞那個青苔還是什麼法師召一對亂衝亂撞的小怪,1,1.221001
168,撞完又撞,1,1.221001
169,起身再撞,1,1.221001
170,除此之外還有暗位偷襲直接按你在地上磨擦的中型怪,1,1.221001
171,在漆黑的環境中基本上沒什麼徵兆,1,1.221001
172,磨一次就1,1,1.221001
173,3血了,1,1.221001
174,技能樹沒多改,1,1.221001
175,你走魔法線就沒幾多負重,1,1.221001
176,一堆數值跟上集一樣完全不清晰,1,1.221001
177,不知到底在升什麼,1,1.221001
178,鹽與聖所都沒這麼多過份的設計,1,1.221001
179,這集製作時是不是生活有點不愉快呢,1,1.221001
180,真的有點好奇,1,1.221001
181,說真的不改掉小怪問題,1,1.221001
182,這款作品真的沒得救,1,1.221001
183,要魂要被打死沒問題,1,1.221001
184,問題是沒遊戲體驗,1,1.221001
185,走到哪裡都怕被小怪摸死,1,1.221001
186,零起手二話不說就當你棒球,1,1.221001
187,把類似黑暗靈魂的開放職業系統做成2d,1,1.221001
188,很有創意,1,1.221001
189,遊戲機制我會用奇特來形容,1,1.221001
190,操作一樣是一代類魂風格,1,1.221001
191,但如果用類魂的標準看它大概就會差評,1,1.221001
192,地圖上有小怪,1,1.221001
193,boss戰,1,1.221001
194,各式陷阱,1,1.221001
195,還要狩獵法師,1,1.221001
196,剛開始玩確實會分身乏術,1,1.221001
197,有堆怪之嫌,1,1.221001
198,上手後開始利用地形,1,1.221001
199,地圖小怪,1,1.221001
200,陷阱,1,1.221001
